Date,Category,Type,Amount,Responsible_Person,Relation
18-10-2024,Children_Activities,Expense,4806,Spouse,Spouse
19-10-2024,Freelance_Income,Income,9805,Man,Self
19-10-2024,Maintenance_Charges,Expense,8550,Man,Self
19-10-2024,Transport,Expense,7170,Man,Self
19-10-2024,Medical_Expenses,Expense,7405,Shared,Children
19-10-2024,Mutual_Funds_Stocks,Expense,4167,Man,Self
19-10-2024,Children_Education,Expense,2443,Man,Self
20-10-2024,Maintenance_Charges,Expense,11160,Man,Self
20-10-2024,Utilities,Expense,8122,Man,Self
20-10-2024,Insurance,Expense,9921,Man,Self
20-10-2024,Dining_Out_Entertainment,Expense,11461,Spouse,Spouse
20-10-2024,Shopping,Expense,9090,Spouse,Spouse
20-10-2024,Emergency_Fund,Expense,5346,Man,Self
20-10-2024,Mutual_Funds_Stocks,Expense,9968,Man,Self
20-10-2024,Children_Education,Expense,4363,Man,Self
21-10-2024,House_Rent,Expense,10713,Man,Self
21-10-2024,Maintenance_Charges,Expense,3698,Man,Self
21-10-2024,Groceries_Household,Expense,9210,Spouse,Spouse
21-10-2024,Transport,Expense,5369,Man,Self
21-10-2024,Medical_Expenses,Expense,9476,Shared,Children
21-10-2024,Vacations_Travel,Expense,4829,Shared,Children
21-10-2024,Mutual_Funds_Stocks,Expense,5584,Man,Self
21-10-2024,Fixed_Deposits_Gold,Expense,9936,Spouse,Spouse
21-10-2024,Children_Activities,Expense,10373,Spouse,Spouse
22-10-2024,Maintenance_Charges,Expense,6899,Man,Self
22-10-2024,Transport,Expense,11850,Man,Self
22-10-2024,Medical_Expenses,Expense,3783,Shared,Children
22-10-2024,Shopping,Expense,7980,Spouse,Spouse
22-10-2024,Vacations_Travel,Expense,3738,Shared,Children
22-10-2024,Emergency_Fund,Expense,8716,Man,Self
22-10-2024,Fixed_Deposits_Gold,Expense,9630,Spouse,Spouse
23-10-2024,House_Rent,Expense,10452,Man,Self
23-10-2024,Utilities,Expense,3985,Man,Self
23-10-2024,Insurance,Expense,7603,Man,Self
23-10-2024,Transport,Expense,5435,Man,Self
23-10-2024,Dining_Out_Entertainment,Expense,7639,Spouse,Spouse
23-10-2024,Shopping,Expense,6868,Spouse,Spouse
23-10-2024,Vacations_Travel,Expense,8743,Shared,Children
23-10-2024,Mutual_Funds_Stocks,Expense,4325,Man,Self
23-10-2024,Fixed_Deposits_Gold,Expense,2697,Spouse,Spouse
23-10-2024,Children_Activities,Expense,6810,Spouse,Spouse
24-10-2024,House_Rent,Expense,5131,Man,Self
24-10-2024,Maintenance_Charges,Expense,3387,Man,Self
24-10-2024,Insurance,Expense,3357,Man,Self
24-10-2024,Groceries_Household,Expense,7484,Spouse,Spouse
24-10-2024,Transport,Expense,4280,Man,Self
24-10-2024,Medical_Expenses,Expense,11353,Shared,Children
24-10-2024,Shopping,Expense,11388,Spouse,Spouse
24-10-2024,Emergency_Fund,Expense,11951,Man,Self
24-10-2024,Fixed_Deposits_Gold,Expense,2151,Spouse,Spouse
24-10-2024,Children_Education,Expense,7569,Man,Self
25-10-2024,Utilities,Expense,10245,Man,Self
25-10-2024,Vacations_Travel,Expense,7794,Shared,Children
25-10-2024,Emergency_Fund,Expense,8144,Man,Self
25-10-2024,Children_Education,Expense,9952,Man,Self
25-10-2024,Children_Activities,Expense,11886,Spouse,Spouse
26-10-2024,Maintenance_Charges,Expense,7949,Man,Self
26-10-2024,Utilities,Expense,4210,Man,Self
26-10-2024,Transport,Expense,2205,Man,Self
26-10-2024,Dining_Out_Entertainment,Expense,7605,Spouse,Spouse
26-10-2024,Shopping,Expense,9384,Spouse,Spouse
26-10-2024,Vacations_Travel,Expense,2434,Shared,Children
26-10-2024,Children_Activities,Expense,4531,Spouse,Spouse
27-10-2024,House_Rent,Expense,3565,Man,Self
27-10-2024,Maintenance_Charges,Expense,4754,Man,Self
27-10-2024,Utilities,Expense,8957,Man,Self
27-10-2024,Insurance,Expense,7249,Man,Self
27-10-2024,Dining_Out_Entertainment,Expense,8059,Spouse,Spouse
27-10-2024,Shopping,Expense,10639,Spouse,Spouse
27-10-2024,Vacations_Travel,Expense,2118,Shared,Children
27-10-2024,Emergency_Fund,Expense,7941,Man,Self
27-10-2024,Mutual_Funds_Stocks,Expense,11649,Man,Self
27-10-2024,Children_Education,Expense,10040,Man,Self
28-10-2024,Insurance,Expense,2918,Man,Self
28-10-2024,Transport,Expense,11602,Man,Self
28-10-2024,Shopping,Expense,5458,Spouse,Spouse
28-10-2024,Children_Education,Expense,6841,Man,Self
28-10-2024,Children_Activities,Expense,5932,Spouse,Spouse
29-10-2024,House_Rent,Expense,2619,Man,Self
29-10-2024,Maintenance_Charges,Expense,3703,Man,Self
29-10-2024,Utilities,Expense,4143,Man,Self
29-10-2024,Dining_Out_Entertainment,Expense,5751,Spouse,Spouse
29-10-2024,Vacations_Travel,Expense,3192,Shared,Children
29-10-2024,Emergency_Fund,Expense,5250,Man,Self
29-10-2024,Fixed_Deposits_Gold,Expense,3474,Spouse,Spouse
29-10-2024,Children_Education,Expense,6107,Man,Self
30-10-2024,Freelance_Income,Income,10407,Man,Self
30-10-2024,Utilities,Expense,4785,Man,Self
30-10-2024,Insurance,Expense,9916,Man,Self
30-10-2024,Groceries_Household,Expense,2908,Spouse,Spouse
30-10-2024,Dining_Out_Entertainment,Expense,4305,Spouse,Spouse
30-10-2024,Medical_Expenses,Expense,4564,Shared,Children
30-10-2024,Shopping,Expense,7864,Spouse,Spouse
30-10-2024,Children_Education,Expense,9968,Man,Self
31-10-2024,Freelance_Income,Income,9760,Man,Self
31-10-2024,Maintenance_Charges,Expense,4598,Man,Self
31-10-2024,Groceries_Household,Expense,4926,Spouse,Spouse
31-10-2024,Dining_Out_Entertainment,Expense,10501,Spouse,Spouse
31-10-2024,Mutual_Funds_Stocks,Expense,3573,Man,Self
31-10-2024,Fixed_Deposits_Gold,Expense,4499,Spouse,Spouse
01-11-2024,Man_Salary,Income,101171,Man,Self
01-11-2024,Spouse_Salary,Income,70040,Spouse,Spouse
01-11-2024,Freelance_Income,Income,11005,Man,Self
01-11-2024,Insurance,Expense,7342,Man,Self
01-11-2024,Groceries_Household,Expense,11543,Spouse,Spouse
01-11-2024,Transport,Expense,4488,Man,Self
01-11-2024,Dining_Out_Entertainment,Expense,10604,Spouse,Spouse
01-11-2024,Medical_Expenses,Expense,2626,Shared,Children
01-11-2024,Vacations_Travel,Expense,10108,Shared,Children
01-11-2024,Mutual_Funds_Stocks,Expense,5952,Man,Self
01-11-2024,Children_Education,Expense,3017,Man,Self
01-11-2024,Children_Activities,Expense,7420,Spouse,Spouse
02-11-2024,House_Rent,Expense,8575,Man,Self
02-11-2024,Maintenance_Charges,Expense,3019,Man,Self
02-11-2024,Insurance,Expense,5199,Man,Self
02-11-2024,Groceries_Household,Expense,8629,Spouse,Spouse
02-11-2024,Medical_Expenses,Expense,4469,Shared,Children
02-11-2024,Emergency_Fund,Expense,9267,Man,Self
03-11-2024,Utilities,Expense,2428,Man,Self
03-11-2024,Transport,Expense,5414,Man,Self
03-11-2024,Medical_Expenses,Expense,4630,Shared,Children
03-11-2024,Shopping,Expense,2134,Spouse,Spouse
03-11-2024,Vacations_Travel,Expense,8443,Shared,Children
03-11-2024,Mutual_Funds_Stocks,Expense,11376,Man,Self
03-11-2024,Fixed_Deposits_Gold,Expense,6375,Spouse,Spouse
04-11-2024,House_Rent,Expense,3011,Man,Self
04-11-2024,Maintenance_Charges,Expense,8127,Man,Self
04-11-2024,Utilities,Expense,6364,Man,Self
04-11-2024,Insurance,Expense,6289,Man,Self
04-11-2024,Groceries_Household,Expense,10262,Spouse,Spouse
04-11-2024,Shopping,Expense,9830,Spouse,Spouse
04-11-2024,Vacations_Travel,Expense,9603,Shared,Children
04-11-2024,Emergency_Fund,Expense,4111,Man,Self
04-11-2024,Mutual_Funds_Stocks,Expense,11983,Man,Self
04-11-2024,Children_Education,Expense,2329,Man,Self
05-11-2024,Interest_Dividends,Income,3859,Man,Self
05-11-2024,House_Rent,Expense,36658,Man,Self
05-11-2024,Utilities,Expense,6823,Man,Self
05-11-2024,Insurance,Expense,9875,Man,Self
05-11-2024,Medical_Expenses,Expense,3866,Shared,Children
05-11-2024,Shopping,Expense,10315,Spouse,Spouse
05-11-2024,Fixed_Deposits_Gold,Expense,3871,Spouse,Spouse
05-11-2024,Children_Education,Expense,8503,Man,Self
06-11-2024,House_Rent,Expense,4022,Man,Self
06-11-2024,Transport,Expense,8853,Man,Self
06-11-2024,Dining_Out_Entertainment,Expense,9665,Spouse,Spouse
06-11-2024,Medical_Expenses,Expense,4290,Shared,Children
06-11-2024,Shopping,Expense,11443,Spouse,Spouse
06-11-2024,Vacations_Travel,Expense,4743,Shared,Children
06-11-2024,Mutual_Funds_Stocks,Expense,9481,Man,Self
06-11-2024,Children_Activities,Expense,11404,Spouse,Spouse
07-11-2024,Maintenance_Charges,Expense,9852,Man,Self
07-11-2024,Medical_Expenses,Expense,4837,Shared,Children
07-11-2024,Emergency_Fund,Expense,11228,Man,Self
07-11-2024,Mutual_Funds_Stocks,Expense,10040,Man,Self
07-11-2024,Children_Education,Expense,7483,Man,Self
07-11-2024,Children_Activities,Expense,4472,Spouse,Spouse
08-11-2024,Freelance_Income,Income,11119,Man,Self
08-11-2024,Maintenance_Charges,Expense,10297,Man,Self
08-11-2024,Utilities,Expense,2337,Man,Self
08-11-2024,Insurance,Expense,10557,Man,Self
08-11-2024,Groceries_Household,Expense,10892,Spouse,Spouse
08-11-2024,Medical_Expenses,Expense,9495,Shared,Children
08-11-2024,Emergency_Fund,Expense,10339,Man,Self
08-11-2024,Mutual_Funds_Stocks,Expense,7993,Man,Self
08-11-2024,Children_Education,Expense,2996,Man,Self
08-11-2024,Children_Activities,Expense,4401,Spouse,Spouse
09-11-2024,Maintenance_Charges,Expense,8707,Man,Self
09-11-2024,Utilities,Expense,10005,Man,Self
09-11-2024,Insurance,Expense,8189,Man,Self
09-11-2024,Shopping,Expense,2399,Spouse,Spouse
09-11-2024,Mutual_Funds_Stocks,Expense,11015,Man,Self
09-11-2024,Fixed_Deposits_Gold,Expense,9880,Spouse,Spouse
09-11-2024,Children_Education,Expense,3457,Man,Self
09-11-2024,Children_Activities,Expense,5034,Spouse,Spouse
10-11-2024,House_Rent,Expense,9913,Man,Self
10-11-2024,Maintenance_Charges,Expense,6940,Man,Self
10-11-2024,Utilities,Expense,8759,Man,Self
10-11-2024,Groceries_Household,Expense,4271,Spouse,Spouse
10-11-2024,Shopping,Expense,11501,Spouse,Spouse
10-11-2024,Vacations_Travel,Expense,9588,Shared,Children
10-11-2024,Mutual_Funds_Stocks,Expense,9458,Man,Self
10-11-2024,Children_Education,Expense,17101,Man,Self
10-11-2024,Children_Activities,Expense,2282,Spouse,Spouse
11-11-2024,Freelance_Income,Income,7628,Man,Self
11-11-2024,House_Rent,Expense,9001,Man,Self
11-11-2024,Insurance,Expense,10395,Man,Self
11-11-2024,Groceries_Household,Expense,10135,Spouse,Spouse
11-11-2024,Transport,Expense,5361,Man,Self
11-11-2024,Medical_Expenses,Expense,8693,Shared,Children
11-11-2024,Vacations_Travel,Expense,9999,Shared,Children
11-11-2024,Emergency_Fund,Expense,5588,Man,Self
11-11-2024,Fixed_Deposits_Gold,Expense,8194,Spouse,Spouse
11-11-2024,Children_Activities,Expense,3325,Spouse,Spouse
12-11-2024,Maintenance_Charges,Expense,6446,Man,Self
12-11-2024,Insurance,Expense,5810,Man,Self
12-11-2024,Transport,Expense,9644,Man,Self
12-11-2024,Shopping,Expense,9992,Spouse,Spouse
12-11-2024,Emergency_Fund,Expense,6272,Man,Self
12-11-2024,Mutual_Funds_Stocks,Expense,6406,Man,Self
12-11-2024,Children_Activities,Expense,7635,Spouse,Spouse
13-11-2024,Maintenance_Charges,Expense,4381,Man,Self
13-11-2024,Utilities,Expense,8467,Man,Self
13-11-2024,Transport,Expense,4004,Man,Self
13-11-2024,Medical_Expenses,Expense,9225,Shared,Children
13-11-2024,Shopping,Expense,6333,Spouse,Spouse
13-11-2024,Vacations_Travel,Expense,3060,Shared,Children
13-11-2024,Children_Education,Expense,9966,Man,Self
13-11-2024,Children_Activities,Expense,5093,Spouse,Spouse
14-11-2024,House_Rent,Expense,5051,Man,Self
14-11-2024,Groceries_Household,Expense,7861,Spouse,Spouse
14-11-2024,Transport,Expense,5183,Man,Self
14-11-2024,Shopping,Expense,9241,Spouse,Spouse
14-11-2024,Emergency_Fund,Expense,7584,Man,Self
14-11-2024,Mutual_Funds_Stocks,Expense,2315,Man,Self
15-11-2024,House_Rent,Expense,4755,Man,Self
15-11-2024,Insurance,Expense,8311,Man,Self
15-11-2024,Groceries_Household,Expense,2017,Spouse,Spouse
15-11-2024,Transport,Expense,6875,Man,Self
15-11-2024,Shopping,Expense,5934,Spouse,Spouse
15-11-2024,Mutual_Funds_Stocks,Expense,3019,Man,Self
15-11-2024,Fixed_Deposits_Gold,Expense,2977,Spouse,Spouse
15-11-2024,Children_Education,Expense,9352,Man,Self
16-11-2024,Freelance_Income,Income,9835,Man,Self
16-11-2024,House_Rent,Expense,5081,Man,Self
16-11-2024,Utilities,Expense,9031,Man,Self
16-11-2024,Groceries_Household,Expense,11418,Spouse,Spouse
16-11-2024,Transport,Expense,6982,Man,Self
16-11-2024,Medical_Expenses,Expense,8331,Shared,Children
16-11-2024,Fixed_Deposits_Gold,Expense,4814,Spouse,Spouse
16-11-2024,Children_Education,Expense,6673,Man,Self
17-11-2024,Transport,Expense,9861,Man,Self
17-11-2024,Medical_Expenses,Expense,8689,Shared,Children
17-11-2024,Shopping,Expense,3945,Spouse,Spouse
17-11-2024,Vacations_Travel,Expense,7251,Shared,Children
17-11-2024,Emergency_Fund,Expense,7921,Man,Self
17-11-2024,Mutual_Funds_Stocks,Expense,9645,Man,Self
17-11-2024,Fixed_Deposits_Gold,Expense,6110,Spouse,Spouse
18-11-2024,Freelance_Income,Income,11977,Man,Self
18-11-2024,House_Rent,Expense,3645,Man,Self
18-11-2024,Maintenance_Charges,Expense,9875,Man,Self
18-11-2024,Insurance,Expense,9769,Man,Self
18-11-2024,Groceries_Household,Expense,9990,Spouse,Spouse
18-11-2024,Transport,Expense,3010,Man,Self
18-11-2024,Medical_Expenses,Expense,4326,Shared,Children
18-11-2024,Shopping,Expense,3937,Spouse,Spouse
18-11-2024,Mutual_Funds_Stocks,Expense,11529,Man,Self
18-11-2024,Children_Activities,Expense,6062,Spouse,Spouse
19-11-2024,House_Rent,Expense,10370,Man,Self
19-11-2024,Shopping,Expense,7546,Spouse,Spouse
19-11-2024,Vacations_Travel,Expense,4048,Shared,Children
19-11-2024,Mutual_Funds_Stocks,Expense,5519,Man,Self
19-11-2024,Children_Education,Expense,8557,Man,Self
20-11-2024,House_Rent,Expense,10650,Man,Self
20-11-2024,Vacations_Travel,Expense,5318,Shared,Children
20-11-2024,Emergency_Fund,Expense,3164,Man,Self
20-11-2024,Mutual_Funds_Stocks,Expense,6017,Man,Self
20-11-2024,Fixed_Deposits_Gold,Expense,2436,Spouse,Spouse
20-11-2024,Children_Education,Expense,11813,Man,Self
20-11-2024,Children_Activities,Expense,10943,Spouse,Spouse
21-11-2024,Utilities,Expense,8790,Man,Self
21-11-2024,Groceries_Household,Expense,10069,Spouse,Spouse
21-11-2024,Shopping,Expense,3939,Spouse,Spouse
21-11-2024,Vacations_Travel,Expense,4926,Shared,Children
21-11-2024,Mutual_Funds_Stocks,Expense,10512,Man,Self
21-11-2024,Children_Activities,Expense,8053,Spouse,Spouse
22-11-2024,Utilities,Expense,5152,Man,Self
22-11-2024,Insurance,Expense,8303,Man,Self
22-11-2024,Dining_Out_Entertainment,Expense,4855,Spouse,Spouse
22-11-2024,Medical_Expenses,Expense,5418,Shared,Children
22-11-2024,Shopping,Expense,8928,Spouse,Spouse
22-11-2024,Vacations_Travel,Expense,3123,Shared,Children
22-11-2024,Fixed_Deposits_Gold,Expense,9436,Spouse,Spouse
22-11-2024,Children_Education,Expense,7637,Man,Self
22-11-2024,Children_Activities,Expense,7402,Spouse,Spouse
23-11-2024,House_Rent,Expense,7193,Man,Self
23-11-2024,Insurance,Expense,4560,Man,Self
23-11-2024,Groceries_Household,Expense,8962,Spouse,Spouse
23-11-2024,Transport,Expense,10797,Man,Self
23-11-2024,Medical_Expenses,Expense,7244,Shared,Children
23-11-2024,Shopping,Expense,3104,Spouse,Spouse
23-11-2024,Emergency_Fund,Expense,2503,Man,Self
24-11-2024,Maintenance_Charges,Expense,6766,Man,Self
24-11-2024,Utilities,Expense,2730,Man,Self
24-11-2024,Insurance,Expense,7660,Man,Self
24-11-2024,Medical_Expenses,Expense,4060,Shared,Children
24-11-2024,Shopping,Expense,10582,Spouse,Spouse
24-11-2024,Vacations_Travel,Expense,7934,Shared,Children
24-11-2024,Emergency_Fund,Expense,5408,Man,Self
24-11-2024,Mutual_Funds_Stocks,Expense,7241,Man,Self
24-11-2024,Fixed_Deposits_Gold,Expense,4852,Spouse,Spouse
24-11-2024,Children_Education,Expense,3550,Man,Self
24-11-2024,Children_Activities,Expense,5124,Spouse,Spouse
25-11-2024,House_Rent,Expense,11413,Man,Self
25-11-2024,Utilities,Expense,6107,Man,Self
25-11-2024,Transport,Expense,5630,Man,Self
25-11-2024,Shopping,Expense,6119,Spouse,Spouse
25-11-2024,Fixed_Deposits_Gold,Expense,4692,Spouse,Spouse
25-11-2024,Children_Education,Expense,8631,Man,Self
26-11-2024,House_Rent,Expense,2597,Man,Self
26-11-2024,Maintenance_Charges,Expense,3073,Man,Self
26-11-2024,Utilities,Expense,9658,Man,Self
26-11-2024,Transport,Expense,6819,Man,Self
26-11-2024,Medical_Expenses,Expense,11973,Shared,Children
26-11-2024,Shopping,Expense,3244,Spouse,Spouse
26-11-2024,Emergency_Fund,Expense,5300,Man,Self
26-11-2024,Fixed_Deposits_Gold,Expense,5301,Spouse,Spouse
26-11-2024,Children_Education,Expense,10406,Man,Self
26-11-2024,Children_Activities,Expense,7900,Spouse,Spouse
27-11-2024,Maintenance_Charges,Expense,9367,Man,Self
27-11-2024,Dining_Out_Entertainment,Expense,10498,Spouse,Spouse
27-11-2024,Vacations_Travel,Expense,3434,Shared,Children
27-11-2024,Emergency_Fund,Expense,3479,Man,Self
27-11-2024,Children_Education,Expense,2514,Man,Self
27-11-2024,Children_Activities,Expense,7997,Spouse,Spouse
28-11-2024,Freelance_Income,Income,6754,Man,Self
28-11-2024,Maintenance_Charges,Expense,4963,Man,Self
28-11-2024,Groceries_Household,Expense,11965,Spouse,Spouse
28-11-2024,Medical_Expenses,Expense,5185,Shared,Children
28-11-2024,Vacations_Travel,Expense,5253,Shared,Children
28-11-2024,Emergency_Fund,Expense,5067,Man,Self
28-11-2024,Children_Education,Expense,6453,Man,Self
28-11-2024,Children_Activities,Expense,6365,Spouse,Spouse
29-11-2024,House_Rent,Expense,9482,Man,Self
29-11-2024,Maintenance_Charges,Expense,6430,Man,Self
29-11-2024,Insurance,Expense,9554,Man,Self
29-11-2024,Transport,Expense,11834,Man,Self
29-11-2024,Shopping,Expense,10130,Spouse,Spouse
30-11-2024,Maintenance_Charges,Expense,5518,Man,Self
30-11-2024,Transport,Expense,2165,Man,Self
30-11-2024,Medical_Expenses,Expense,8513,Shared,Children
30-11-2024,Vacations_Travel,Expense,7255,Shared,Children
30-11-2024,Fixed_Deposits_Gold,Expense,9083,Spouse,Spouse
01-12-2024,Man_Salary,Income,99666,Man,Self
01-12-2024,Spouse_Salary,Income,63988,Spouse,Spouse
01-12-2024,Freelance_Income,Income,11037,Man,Self
01-12-2024,House_Rent,Expense,8204,Man,Self
01-12-2024,Maintenance_Charges,Expense,5791,Man,Self
01-12-2024,Insurance,Expense,7972,Man,Self
01-12-2024,Transport,Expense,7420,Man,Self
01-12-2024,Dining_Out_Entertainment,Expense,7953,Spouse,Spouse
01-12-2024,Medical_Expenses,Expense,5237,Shared,Children
01-12-2024,Emergency_Fund,Expense,2922,Man,Self
01-12-2024,Children_Education,Expense,3919,Man,Self
01-12-2024,Children_Activities,Expense,10793,Spouse,Spouse
02-12-2024,Maintenance_Charges,Expense,6319,Man,Self
02-12-2024,Insurance,Expense,11746,Man,Self
02-12-2024,Dining_Out_Entertainment,Expense,7990,Spouse,Spouse
02-12-2024,Medical_Expenses,Expense,3714,Shared,Children
02-12-2024,Mutual_Funds_Stocks,Expense,5244,Man,Self
02-12-2024,Fixed_Deposits_Gold,Expense,11281,Spouse,Spouse
02-12-2024,Children_Activities,Expense,7907,Spouse,Spouse
03-12-2024,House_Rent,Expense,10927,Man,Self
03-12-2024,Maintenance_Charges,Expense,7015,Man,Self
03-12-2024,Insurance,Expense,7431,Man,Self
03-12-2024,Transport,Expense,6292,Man,Self
03-12-2024,Dining_Out_Entertainment,Expense,10260,Spouse,Spouse
03-12-2024,Medical_Expenses,Expense,11224,Shared,Children
03-12-2024,Shopping,Expense,6777,Spouse,Spouse
03-12-2024,Vacations_Travel,Expense,7792,Shared,Children
03-12-2024,Mutual_Funds_Stocks,Expense,5155,Man,Self
03-12-2024,Fixed_Deposits_Gold,Expense,10375,Spouse,Spouse
03-12-2024,Children_Education,Expense,4897,Man,Self
03-12-2024,Children_Activities,Expense,8432,Spouse,Spouse
04-12-2024,House_Rent,Expense,11564,Man,Self
04-12-2024,Maintenance_Charges,Expense,10391,Man,Self
04-12-2024,Utilities,Expense,7034,Man,Self
04-12-2024,Medical_Expenses,Expense,11703,Shared,Children
04-12-2024,Vacations_Travel,Expense,11119,Shared,Children
04-12-2024,Children_Education,Expense,7622,Man,Self
04-12-2024,Children_Activities,Expense,5360,Spouse,Spouse
05-12-2024,Interest_Dividends,Income,4078,Man,Self
05-12-2024,House_Rent,Expense,33669,Man,Self
05-12-2024,Maintenance_Charges,Expense,11552,Man,Self
05-12-2024,Transport,Expense,7660,Man,Self
05-12-2024,Medical_Expenses,Expense,9868,Shared,Children
05-12-2024,Fixed_Deposits_Gold,Expense,9634,Spouse,Spouse
05-12-2024,Children_Education,Expense,3821,Man,Self
05-12-2024,Children_Activities,Expense,5785,Spouse,Spouse
06-12-2024,Utilities,Expense,10570,Man,Self
06-12-2024,Transport,Expense,7616,Man,Self
07-12-2024,Freelance_Income,Income,8299,Man,Self
07-12-2024,House_Rent,Expense,8913,Man,Self
07-12-2024,Insurance,Expense,8807,Man,Self
07-12-2024,Groceries_Household,Expense,2302,Spouse,Spouse
07-12-2024,Dining_Out_Entertainment,Expense,5880,Spouse,Spouse
07-12-2024,Children_Activities,Expense,3163,Spouse,Spouse
08-12-2024,House_Rent,Expense,8198,Man,Self
08-12-2024,Insurance,Expense,9158,Man,Self
08-12-2024,Dining_Out_Entertainment,Expense,11493,Spouse,Spouse
08-12-2024,Medical_Expenses,Expense,4046,Shared,Children
08-12-2024,Fixed_Deposits_Gold,Expense,9219,Spouse,Spouse
08-12-2024,Children_Education,Expense,10202,Man,Self
09-12-2024,Insurance,Expense,5845,Man,Self
09-12-2024,Dining_Out_Entertainment,Expense,4837,Spouse,Spouse
09-12-2024,Shopping,Expense,8406,Spouse,Spouse
09-12-2024,Fixed_Deposits_Gold,Expense,2086,Spouse,Spouse
09-12-2024,Children_Education,Expense,3905,Man,Self
09-12-2024,Children_Activities,Expense,11337,Spouse,Spouse
10-12-2024,Freelance_Income,Income,7623,Man,Self
10-12-2024,House_Rent,Expense,2657,Man,Self
10-12-2024,Maintenance_Charges,Expense,9233,Man,Self
10-12-2024,Groceries_Household,Expense,2468,Spouse,Spouse
10-12-2024,Dining_Out_Entertainment,Expense,3543,Spouse,Spouse
10-12-2024,Medical_Expenses,Expense,10765,Shared,Children
10-12-2024,Shopping,Expense,8640,Spouse,Spouse
10-12-2024,Emergency_Fund,Expense,4317,Man,Self
10-12-2024,Fixed_Deposits_Gold,Expense,8595,Spouse,Spouse
10-12-2024,Children_Education,Expense,15812,Man,Self
11-12-2024,Freelance_Income,Income,8301,Man,Self
11-12-2024,Maintenance_Charges,Expense,3264,Man,Self
11-12-2024,Insurance,Expense,8876,Man,Self
11-12-2024,Transport,Expense,5317,Man,Self
11-12-2024,Medical_Expenses,Expense,2953,Shared,Children
11-12-2024,Vacations_Travel,Expense,2232,Shared,Children
11-12-2024,Emergency_Fund,Expense,8573,Man,Self
11-12-2024,Children_Education,Expense,9148,Man,Self
11-12-2024,Children_Activities,Expense,10094,Spouse,Spouse
12-12-2024,Freelance_Income,Income,10378,Man,Self
12-12-2024,Utilities,Expense,10583,Man,Self
12-12-2024,Insurance,Expense,7634,Man,Self
12-12-2024,Transport,Expense,9976,Man,Self
12-12-2024,Shopping,Expense,7270,Spouse,Spouse
12-12-2024,Vacations_Travel,Expense,3873,Shared,Children
12-12-2024,Emergency_Fund,Expense,8216,Man,Self
12-12-2024,Children_Education,Expense,2897,Man,Self
13-12-2024,Utilities,Expense,11676,Man,Self
13-12-2024,Insurance,Expense,9508,Man,Self
13-12-2024,Shopping,Expense,11183,Spouse,Spouse
13-12-2024,Vacations_Travel,Expense,6157,Shared,Children
13-12-2024,Emergency_Fund,Expense,11308,Man,Self
13-12-2024,Mutual_Funds_Stocks,Expense,4733,Man,Self
13-12-2024,Fixed_Deposits_Gold,Expense,10088,Spouse,Spouse
13-12-2024,Children_Education,Expense,9416,Man,Self
14-12-2024,Freelance_Income,Income,8586,Man,Self
14-12-2024,Utilities,Expense,3442,Man,Self
14-12-2024,Insurance,Expense,2060,Man,Self
14-12-2024,Transport,Expense,8646,Man,Self
14-12-2024,Dining_Out_Entertainment,Expense,11618,Spouse,Spouse
14-12-2024,Shopping,Expense,3344,Spouse,Spouse
14-12-2024,Vacations_Travel,Expense,3234,Shared,Children
14-12-2024,Emergency_Fund,Expense,4523,Man,Self
14-12-2024,Mutual_Funds_Stocks,Expense,4476,Man,Self
15-12-2024,Utilities,Expense,2456,Man,Self
15-12-2024,Dining_Out_Entertainment,Expense,4408,Spouse,Spouse
15-12-2024,Medical_Expenses,Expense,3244,Shared,Children
15-12-2024,Shopping,Expense,9132,Spouse,Spouse
15-12-2024,Mutual_Funds_Stocks,Expense,10175,Man,Self
15-12-2024,Children_Education,Expense,11686,Man,Self
15-12-2024,Children_Activities,Expense,7640,Spouse,Spouse
16-12-2024,Utilities,Expense,5839,Man,Self
16-12-2024,Groceries_Household,Expense,10402,Spouse,Spouse
16-12-2024,Medical_Expenses,Expense,10033,Shared,Children
16-12-2024,Shopping,Expense,7006,Spouse,Spouse
16-12-2024,Vacations_Travel,Expense,4430,Shared,Children
16-12-2024,Fixed_Deposits_Gold,Expense,10378,Spouse,Spouse
16-12-2024,Children_Activities,Expense,6550,Spouse,Spouse
17-12-2024,Freelance_Income,Income,8233,Man,Self
17-12-2024,Maintenance_Charges,Expense,2954,Man,Self
17-12-2024,Utilities,Expense,3432,Man,Self
17-12-2024,Insurance,Expense,7469,Man,Self
17-12-2024,Groceries_Household,Expense,7298,Spouse,Spouse
17-12-2024,Transport,Expense,5941,Man,Self
17-12-2024,Dining_Out_Entertainment,Expense,7034,Spouse,Spouse
17-12-2024,Medical_Expenses,Expense,5765,Shared,Children
17-12-2024,Emergency_Fund,Expense,2274,Man,Self
17-12-2024,Fixed_Deposits_Gold,Expense,11424,Spouse,Spouse
18-12-2024,Freelance_Income,Income,11124,Man,Self
18-12-2024,House_Rent,Expense,8224,Man,Self
18-12-2024,Maintenance_Charges,Expense,4801,Man,Self
18-12-2024,Utilities,Expense,11462,Man,Self
18-12-2024,Insurance,Expense,7738,Man,Self
18-12-2024,Groceries_Household,Expense,3047,Spouse,Spouse
18-12-2024,Transport,Expense,11946,Man,Self
18-12-2024,Dining_Out_Entertainment,Expense,4771,Spouse,Spouse
18-12-2024,Shopping,Expense,3103,Spouse,Spouse
